Observation Time,GDOP,PDOP,HDOP,VDOP,TDOP
2025-2-24 11:41:0,1.4022130998775366,9.24548111691283e-08,8.676569437302455e-08,3.193127602032321e-08,1.4022130998775337
2025-2-24 11:41:0,1.4022130998775366,9.24548111691283e-08,8.676569437302455e-08,3.193127602032321e-08,1.4022130998775337
2025-2-24 11:42:0,1.4022130998775135,9.245481116912633e-08,8.676569437302267e-08,3.193127602032257e-08,1.4022130998775104
2025-2-24 11:42:0,1.4022130998775135,9.245481116912633e-08,8.676569437302267e-08,3.193127602032257e-08,1.4022130998775104
2025-2-24 11:43:0,1.4022130998774864,9.245481116912404e-08,8.676569437302051e-08,3.1931276020321854e-08,1.4022130998774835
2025-2-24 11:43:0,1.4022130998774864,9.245481116912404e-08,8.676569437302051e-08,3.1931276020321854e-08,1.4022130998774835
2025-2-24 11:44:0,1.4022130998774645,9.245481116912214e-08,8.676569437301872e-08,3.193127602032119e-08,1.4022130998774613
2025-2-24 11:44:0,1.4022130998774645,9.245481116912214e-08,8.676569437301872e-08,3.193127602032119e-08,1.4022130998774613
2025-2-24 11:45:0,0.47040908706387885,4.7696168573292326e-08,3.7445937684657386e-08,2.9541940482789455e-08,0.4704090870638764
2025-2-24 11:45:0,0.47040908706387885,4.7696168573292326e-08,3.7445937684657386e-08,2.9541940482789455e-08,0.4704090870638764
2025-2-24 11:46:0,0.47040908706387957,4.769616857329213e-08,3.744593768465729e-08,2.9541940482789257e-08,0.4704090870638772
2025-2-24 11:46:0,0.46890920539371106,4.631157865506224e-08,3.678971962625539e-08,2.8129679119135642e-08,0.4689092053937088
2025-2-24 11:47:0,0.4689092053937118,4.631157865506191e-08,3.6789719626255206e-08,2.8129679119135328e-08,0.4689092053937095
2025-2-24 11:47:0,0.4689092053937118,4.631157865506191e-08,3.6789719626255206e-08,2.8129679119135328e-08,0.4689092053937095
2025-2-24 11:48:0,0.46890920539371245,4.631157865506156e-08,3.6789719626255014e-08,2.8129679119135003e-08,0.46890920539371017
2025-2-24 11:48:0,0.46890920539371245,4.631157865506156e-08,3.6789719626255014e-08,2.8129679119135003e-08,0.46890920539371017
2025-2-24 11:49:0,0.46890920539371317,4.631157865506121e-08,3.678971962625482e-08,2.8129679119134686e-08,0.4689092053937109
2025-2-24 11:49:0,0.46890920539371317,4.631157865506121e-08,3.678971962625482e-08,2.8129679119134686e-08,0.4689092053937109
2025-2-24 11:50:0,0.46890920539371383,4.631157865506086e-08,3.678971962625463e-08,2.8129679119134358e-08,0.46890920539371156
2025-2-24 11:50:0,0.46890920539371383,4.631157865506086e-08,3.678971962625463e-08,2.8129679119134358e-08,0.46890920539371156
2025-2-24 11:51:0,0.4689092053937145,4.6311578655060536e-08,3.6789719626254465e-08,2.812967911913404e-08,0.4689092053937122
2025-2-24 11:51:0,0.4689092053937145,4.6311578655060536e-08,3.6789719626254465e-08,2.812967911913404e-08,0.4689092053937122
2025-2-24 11:52:0,0.46890920539371517,4.631157865506019e-08,3.678971962625427e-08,2.8129679119133726e-08,0.4689092053937129
2025-2-24 11:52:0,0.46890920539371517,4.631157865506019e-08,3.678971962625427e-08,2.8129679119133726e-08,0.4689092053937129
2025-2-24 11:53:0,0.4689092053937159,4.631157865505984e-08,3.678971962625408e-08,2.81296791191334e-08,0.4689092053937136
2025-2-24 11:53:0,0.4689092053937159,4.631157865505984e-08,3.678971962625408e-08,2.81296791191334e-08,0.4689092053937136
2025-2-24 11:54:0,0.4689092053937166,4.63115786550595e-08,3.678971962625389e-08,2.8129679119133078e-08,0.46890920539371433
2025-2-24 11:54:0,0.4689092053937166,4.63115786550595e-08,3.678971962625389e-08,2.8129679119133078e-08,0.46890920539371433
2025-2-24 11:55:0,0.46890920539371733,4.631157865505916e-08,3.678971962625371e-08,2.812967911913276e-08,0.46890920539371506
2025-2-24 11:55:0,0.46890920539371733,4.631157865505916e-08,3.678971962625371e-08,2.812967911913276e-08,0.46890920539371506
2025-2-24 11:56:0,0.4689092053937181,4.631157865505882e-08,3.6789719626253525e-08,2.8129679119132446e-08,0.46890920539371583
2025-2-24 11:56:0,0.4689092053937181,4.631157865505882e-08,3.6789719626253525e-08,2.8129679119132446e-08,0.46890920539371583
2025-2-24 11:57:0,0.4689092053937188,4.631157865505847e-08,3.6789719626253333e-08,2.8129679119132118e-08,0.46890920539371644
2025-2-24 11:57:0,0.4689092053937188,4.631157865505847e-08,3.6789719626253333e-08,2.8129679119132118e-08,0.46890920539371644
2025-2-24 11:58:0,0.4689092053937195,4.6311578655058134e-08,3.6789719626253155e-08,2.8129679119131797e-08,0.4689092053937172
2025-2-24 11:58:0,0.4689092053937195,4.6311578655058134e-08,3.6789719626253155e-08,2.8129679119131797e-08,0.4689092053937172
2025-2-24 11:59:0,0.4689092053937203,4.631157865505779e-08,3.678971962625297e-08,2.8129679119131476e-08,0.468909205393718
2025-2-24 11:59:0,0.4689092053937203,4.631157865505779e-08,3.678971962625297e-08,2.8129679119131476e-08,0.468909205393718
2025-2-24 12:0:0,0.46890920539372083,4.6311578655057445e-08,3.678971962625278e-08,2.8129679119131155e-08,0.46890920539371855
2025-2-24 12:0:0,0.46890920539372083,4.6311578655057445e-08,3.678971962625278e-08,2.8129679119131155e-08,0.46890920539371855
2025-2-24 12:1:0,0.46890920539372144,4.63115786550571e-08,3.6789719626252586e-08,2.812967911913084e-08,0.46890920539371916
2025-2-24 12:1:0,0.46890920539372144,4.63115786550571e-08,3.6789719626252586e-08,2.812967911913084e-08,0.46890920539371916
2025-2-24 12:2:0,0.4689092053937223,4.6311578655056764e-08,3.678971962625241e-08,2.8129679119130517e-08,0.46890920539372
2025-2-24 12:2:0,0.4689092053937223,4.6311578655056764e-08,3.678971962625241e-08,2.8129679119130517e-08,0.46890920539372
2025-2-24 12:3:0,0.46506435203851026,4.269748882714664e-08,3.610508282672231e-08,2.2792510748485644e-08,0.46506435203850827
2025-2-24 12:3:0,0.46506435203851026,4.269748882714664e-08,3.610508282672231e-08,2.2792510748485644e-08,0.46506435203850827
2025-2-24 12:4:0,0.46506435203851076,4.2697488827146445e-08,3.6105082826722207e-08,2.2792510748485442e-08,0.4650643520385088
2025-2-24 12:4:0,0.46506435203851076,4.2697488827146445e-08,3.6105082826722207e-08,2.2792510748485442e-08,0.4650643520385088
2025-2-24 12:5:0,0.46506638658915406,4.435202615581327e-08,3.794604710440507e-08,2.2960830413471902e-08,0.46506638658915195
2025-2-24 12:5:0,0.46506638658915406,4.435202615581327e-08,3.794604710440507e-08,2.2960830413471902e-08,0.46506638658915195
2025-2-24 12:6:0,0.46506638658915433,4.4352026155813015e-08,3.7946047104404864e-08,2.296083041347174e-08,0.4650663865891522
2025-2-24 12:6:0,0.46506638658915433,4.4352026155813015e-08,3.7946047104404864e-08,2.296083041347174e-08,0.4650663865891522
2025-2-24 12:7:0,0.4650663865891547,4.4352026155812764e-08,3.794604710440467e-08,2.2960830413471574e-08,0.46506638658915256
2025-2-24 12:7:0,0.4650663865891547,4.4352026155812764e-08,3.794604710440467e-08,2.2960830413471574e-08,0.46506638658915256
2025-2-24 12:8:0,0.465066386589155,4.4352026155812505e-08,3.794604710440447e-08,2.296083041347141e-08,0.4650663865891529
2025-2-24 12:8:0,0.465066386589155,4.4352026155812505e-08,3.794604710440447e-08,2.296083041347141e-08,0.4650663865891529
2025-2-24 12:9:0,0.46506638658915533,4.4352026155812254e-08,3.7946047104404275e-08,2.296083041347125e-08,0.4650663865891532
2025-2-24 12:9:0,0.46506638658915533,4.4352026155812254e-08,3.7946047104404275e-08,2.296083041347125e-08,0.4650663865891532
2025-2-24 12:10:0,0.46506638658915556,4.4352026155812e-08,3.7946047104404076e-08,2.2960830413471088e-08,0.46506638658915345
2025-2-24 12:10:0,0.46506638658915556,4.4352026155812e-08,3.7946047104404076e-08,2.2960830413471088e-08,0.46506638658915345
2025-2-24 12:11:0,0.465066386589156,4.435202615581175e-08,3.794604710440388e-08,2.2960830413470926e-08,0.4650663865891539
2025-2-24 12:11:0,0.465066386589156,4.435202615581175e-08,3.794604710440388e-08,2.2960830413470926e-08,0.4650663865891539
2025-2-24 12:12:0,0.4650663865891561,4.4352026155811486e-08,3.794604710440367e-08,2.2960830413470764e-08,0.465066386589154
2025-2-24 12:12:0,0.4650663865891561,4.4352026155811486e-08,3.794604710440367e-08,2.2960830413470764e-08,0.465066386589154
2025-2-24 12:13:0,0.4650663865891565,4.4352026155811235e-08,3.794604710440348e-08,2.29608304134706e-08,0.4650663865891544
2025-2-24 12:13:0,0.4650663865891565,4.4352026155811235e-08,3.794604710440348e-08,2.29608304134706e-08,0.4650663865891544
2025-2-24 12:14:0,0.4650663865891568,4.435202615581099e-08,3.794604710440328e-08,2.2960830413470443e-08,0.4650663865891546
2025-2-24 12:14:0,0.4650663865891568,4.435202615581099e-08,3.794604710440328e-08,2.2960830413470443e-08,0.4650663865891546
2025-2-24 12:15:0,0.4650663865891571,4.435202615581073e-08,3.7946047104403084e-08,2.2960830413470277e-08,0.465066386589155
2025-2-24 12:15:0,0.4650663865891571,4.435202615581073e-08,3.7946047104403084e-08,2.2960830413470277e-08,0.465066386589155
2025-2-24 12:16:0,0.4650663865891574,4.435202615581048e-08,3.7946047104402885e-08,2.2960830413470112e-08,0.4650663865891553
2025-2-24 12:16:0,0.4650663865891574,4.435202615581048e-08,3.7946047104402885e-08,2.2960830413470112e-08,0.4650663865891553
2025-2-24 12:17:0,0.4650663865891576,4.435202615581023e-08,3.794604710440269e-08,2.2960830413469953e-08,0.4650663865891555
2025-2-24 12:17:0,0.4650663865891576,4.435202615581023e-08,3.794604710440269e-08,2.2960830413469953e-08,0.4650663865891555
2025-2-24 12:18:0,0.4650663865891579,4.4352026155809964e-08,3.794604710440248e-08,2.2960830413469788e-08,0.4650663865891558
2025-2-24 12:18:0,0.4650663865891579,4.4352026155809964e-08,3.794604710440248e-08,2.2960830413469788e-08,0.4650663865891558
2025-2-24 12:19:0,0.4650663865891583,4.4352026155809706e-08,3.794604710440229e-08,2.2960830413469622e-08,0.4650663865891561
2025-2-24 12:19:0,0.4650663865891583,4.4352026155809706e-08,3.794604710440229e-08,2.2960830413469622e-08,0.4650663865891561
2025-2-24 12:20:0,0.46506638658915855,4.435202615580946e-08,3.794604710440209e-08,2.2960830413469463e-08,0.46506638658915644
2025-2-24 12:20:0,0.46506638658915855,4.435202615580946e-08,3.794604710440209e-08,2.2960830413469463e-08,0.46506638658915644
2025-2-24 12:21:0,0.46506638658915894,4.4352026155809217e-08,3.79460471044019e-08,2.29608304134693e-08,0.46506638658915683
2025-2-24 12:21:0,0.46506638658915894,4.4352026155809217e-08,3.79460471044019e-08,2.29608304134693e-08,0.46506638658915683
2025-2-24 12:22:0,0.46506638658915916,4.435202615580896e-08,3.794604710440171e-08,2.296083041346914e-08,0.46506638658915705
2025-2-24 12:22:0,0.46506638658915916,4.435202615580896e-08,3.794604710440171e-08,2.296083041346914e-08,0.46506638658915705
2025-2-24 12:23:0,0.46506638658915955,4.43520261558087e-08,3.79460471044015e-08,2.2960830413468974e-08,0.4650663865891574
2025-2-24 12:23:0,0.46506638658915955,4.43520261558087e-08,3.79460471044015e-08,2.2960830413468974e-08,0.4650663865891574
2025-2-24 12:24:0,0.4650663865891597,4.435202615580844e-08,3.79460471044013e-08,2.296083041346881e-08,0.4650663865891576
2025-2-24 12:24:0,0.4650663865891597,4.435202615580844e-08,3.79460471044013e-08,2.296083041346881e-08,0.4650663865891576
2025-2-24 12:25:0,0.46506638658916005,4.43520261558082e-08,3.7946047104401105e-08,2.296083041346865e-08,0.46506638658915794
2025-2-24 12:25:0,0.46506638658916005,4.43520261558082e-08,3.7946047104401105e-08,2.296083041346865e-08,0.46506638658915794
2025-2-24 12:26:0,0.46506638658916044,4.4352026155807946e-08,3.7946047104400906e-08,2.296083041346849e-08,0.46506638658915833
2025-2-24 12:26:0,0.46506638658916044,4.4352026155807946e-08,3.7946047104400906e-08,2.296083041346849e-08,0.46506638658915833
2025-2-24 12:27:0,0.4650663865891606,4.435202615580768e-08,3.79460471044007e-08,2.2960830413468322e-08,0.4650663865891585
2025-2-24 12:27:0,0.4650663865891606,4.435202615580768e-08,3.79460471044007e-08,2.2960830413468322e-08,0.4650663865891585
2025-2-24 12:28:0,0.4858024100098651,5.078558519184971e-08,4.476331400480302e-08,2.3987942441694136e-08,0.4858024100098625
2025-2-24 12:28:0,0.4858024100098651,5.078558519184971e-08,4.476331400480302e-08,2.3987942441694136e-08,0.4858024100098625
2025-2-24 12:29:0,0.48580241000986585,5.078558519184919e-08,4.476331400480257e-08,2.3987942441693874e-08,0.4858024100098632
2025-2-24 12:29:0,0.48580241000986585,5.078558519184919e-08,4.476331400480257e-08,2.3987942441693874e-08,0.4858024100098632
2025-2-24 12:30:0,0.48580241000986646,5.078558519184867e-08,4.476331400480212e-08,2.398794244169361e-08,0.4858024100098638
2025-2-24 12:30:0,0.48580241000986646,5.078558519184867e-08,4.476331400480212e-08,2.398794244169361e-08,0.4858024100098638
2025-2-24 12:31:0,0.48580241000986685,5.0785585191848144e-08,4.476331400480166e-08,2.3987942441693348e-08,0.4858024100098642
2025-2-24 12:31:0,0.48580241000986685,5.0785585191848144e-08,4.476331400480166e-08,2.3987942441693348e-08,0.4858024100098642
2025-2-24 12:32:0,0.48580241000986757,5.078558519184763e-08,4.476331400480122e-08,2.3987942441693084e-08,0.4858024100098649
2025-2-24 12:32:0,0.5138419159946649,5.361682381235846e-08,4.517856814348588e-08,2.8873184379799395e-08,0.5138419159946621
2025-2-24 12:33:0,0.5138419159946651,5.3616823812357995e-08,4.5178568143485414e-08,2.8873184379799263e-08,0.5138419159946623
2025-2-24 12:33:0,0.5138419159946651,5.3616823812357995e-08,4.5178568143485414e-08,2.8873184379799263e-08,0.5138419159946623
2025-2-24 12:34:0,0.5138419159946654,5.36168238123575e-08,4.517856814348492e-08,2.8873184379799117e-08,0.5138419159946626
2025-2-24 12:34:0,0.5138419159946654,5.36168238123575e-08,4.517856814348492e-08,2.8873184379799117e-08,0.5138419159946626
2025-2-24 12:35:0,0.5138419159946656,5.3616823812357016e-08,4.5178568143484435e-08,2.887318437979897e-08,0.5138419159946628
2025-2-24 12:35:0,0.5138419159946656,5.3616823812357016e-08,4.5178568143484435e-08,2.887318437979897e-08,0.5138419159946628
2025-2-24 12:36:0,0.5138419159946659,5.361682381235654e-08,4.5178568143483965e-08,2.8873184379798836e-08,0.513841915994663
2025-2-24 12:36:0,0.5138419159946659,5.361682381235654e-08,4.5178568143483965e-08,2.8873184379798836e-08,0.513841915994663
2025-2-24 12:37:0,0.513841915994666,5.361682381235606e-08,4.517856814348348e-08,2.88731843797987e-08,0.5138419159946631
2025-2-24 12:37:0,0.513841915994666,5.361682381235606e-08,4.517856814348348e-08,2.88731843797987e-08,0.5138419159946631
2025-2-24 12:38:0,0.5138419159946662,5.361682381235558e-08,4.5178568143483e-08,2.8873184379798554e-08,0.5138419159946634
2025-2-24 12:38:0,0.5138419159946662,5.361682381235558e-08,4.5178568143483e-08,2.8873184379798554e-08,0.5138419159946634
2025-2-24 12:39:0,0.5138419159946663,5.36168238123551e-08,4.5178568143482516e-08,2.8873184379798416e-08,0.5138419159946636
2025-2-24 12:39:0,0.5138419159946663,5.36168238123551e-08,4.5178568143482516e-08,2.8873184379798416e-08,0.5138419159946636
2025-2-24 12:40:0,0.5138419159946666,5.361682381235461e-08,4.517856814348203e-08,2.887318437979827e-08,0.5138419159946638
2025-2-24 12:40:0,0.5138419159946666,5.361682381235461e-08,4.517856814348203e-08,2.887318437979827e-08,0.5138419159946638
2025-2-24 12:41:0,0.5138419159946669,5.361682381235414e-08,4.5178568143481556e-08,2.887318437979813e-08,0.5138419159946641
2025-2-24 12:41:0,0.5138419159946669,5.361682381235414e-08,4.5178568143481556e-08,2.887318437979813e-08,0.5138419159946641
2025-2-24 12:42:0,0.5138419159946671,5.3616823812353654e-08,4.517856814348107e-08,2.8873184379797985e-08,0.5138419159946643
2025-2-24 12:42:0,0.5138419159946671,5.3616823812353654e-08,4.517856814348107e-08,2.8873184379797985e-08,0.5138419159946643
2025-2-24 12:43:0,0.5138419159946673,5.3616823812353184e-08,4.5178568143480603e-08,2.887318437979785e-08,0.5138419159946646
2025-2-24 12:43:0,0.5138419159946673,5.3616823812353184e-08,4.5178568143480603e-08,2.887318437979785e-08,0.5138419159946646
2025-2-24 12:44:0,0.5138419159946676,5.361682381235269e-08,4.517856814348011e-08,2.887318437979771e-08,0.5138419159946648
2025-2-24 12:44:0,0.5138419159946676,5.361682381235269e-08,4.517856814348011e-08,2.887318437979771e-08,0.5138419159946648
2025-2-24 12:45:0,0.5138419159946678,5.3616823812352205e-08,4.5178568143479624e-08,2.8873184379797565e-08,0.5138419159946649
2025-2-24 12:45:0,0.5138419159946678,5.3616823812352205e-08,4.5178568143479624e-08,2.8873184379797565e-08,0.5138419159946649
2025-2-24 12:46:0,0.5138419159946678,5.361682381235173e-08,4.517856814347915e-08,2.8873184379797426e-08,0.513841915994665
2025-2-24 12:46:0,0.5138419159946678,5.361682381235173e-08,4.517856814347915e-08,2.8873184379797426e-08,0.513841915994665
2025-2-24 12:47:0,0.5138419159946682,5.361682381235126e-08,4.517856814347868e-08,2.887318437979729e-08,0.5138419159946654
2025-2-24 12:47:0,0.5138419159946682,5.361682381235126e-08,4.517856814347868e-08,2.887318437979729e-08,0.5138419159946654
2025-2-24 12:48:0,0.5138419159946683,5.3616823812350776e-08,4.5178568143478195e-08,2.8873184379797148e-08,0.5138419159946656
2025-2-24 12:48:0,0.5138419159946683,5.3616823812350776e-08,4.5178568143478195e-08,2.8873184379797148e-08,0.5138419159946656
2025-2-24 12:49:0,0.5138419159946684,5.3616823812350286e-08,4.5178568143477705e-08,2.8873184379797003e-08,0.5138419159946657
2025-2-24 12:49:0,0.5138419159946684,5.3616823812350286e-08,4.5178568143477705e-08,2.8873184379797003e-08,0.5138419159946657
2025-2-24 12:50:0,0.5138419159946687,5.3616823812349796e-08,4.517856814347722e-08,2.887318437979686e-08,0.5138419159946659
2025-2-24 12:50:0,0.5138419159946687,5.3616823812349796e-08,4.517856814347722e-08,2.887318437979686e-08,0.5138419159946659
2025-2-24 12:51:0,0.5138419159946688,5.361682381234932e-08,4.5178568143476745e-08,2.8873184379796715e-08,0.513841915994666
2025-2-24 12:51:0,0.5138419159946688,5.361682381234932e-08,4.5178568143476745e-08,2.8873184379796715e-08,0.513841915994666
2025-2-24 12:52:0,0.5138419159946691,5.361682381234883e-08,4.5178568143476256e-08,2.8873184379796576e-08,0.5138419159946663
2025-2-24 12:52:0,0.5138419159946691,5.361682381234883e-08,4.5178568143476256e-08,2.8873184379796576e-08,0.5138419159946663
2025-2-24 12:53:0,0.5138419159946694,5.3616823812348354e-08,4.5178568143475786e-08,2.8873184379796434e-08,0.5138419159946666
2025-2-24 12:53:0,0.5138419159946694,5.3616823812348354e-08,4.5178568143475786e-08,2.8873184379796434e-08,0.5138419159946666
2025-2-24 12:54:0,0.5138419159946697,5.361682381234788e-08,4.51785681434753e-08,2.8873184379796295e-08,0.5138419159946668
2025-2-24 12:54:0,0.5138419159946697,5.361682381234788e-08,4.51785681434753e-08,2.8873184379796295e-08,0.5138419159946668
2025-2-24 12:55:0,0.5138419159946699,5.36168238123474e-08,4.517856814347483e-08,2.887318437979616e-08,0.513841915994667
2025-2-24 12:55:0,0.5138419159946699,5.36168238123474e-08,4.517856814347483e-08,2.887318437979616e-08,0.513841915994667
2025-2-24 12:56:0,0.5138419159946701,5.361682381234691e-08,4.517856814347434e-08,2.887318437979601e-08,0.5138419159946672
2025-2-24 12:56:0,0.5138419159946701,5.361682381234691e-08,4.517856814347434e-08,2.887318437979601e-08,0.5138419159946672
2025-2-24 12:57:0,0.5138419159946703,5.3616823812346435e-08,4.517856814347386e-08,2.8873184379795874e-08,0.5138419159946676
2025-2-24 12:57:0,0.5138419159946703,5.3616823812346435e-08,4.517856814347386e-08,2.8873184379795874e-08,0.5138419159946676
2025-2-24 12:58:0,0.5138419159946706,5.361682381234595e-08,4.517856814347338e-08,2.8873184379795732e-08,0.5138419159946678
2025-2-24 12:58:0,0.5138419159946706,5.361682381234595e-08,4.517856814347338e-08,2.8873184379795732e-08,0.5138419159946678
2025-2-24 12:59:0,0.5138419159946708,5.361682381234547e-08,4.5178568143472894e-08,2.887318437979559e-08,0.513841915994668
2025-2-24 12:59:0,0.5138419159946708,5.361682381234547e-08,4.5178568143472894e-08,2.887318437979559e-08,0.513841915994668
2025-2-24 13:0:0,0.5138419159946709,5.361682381234499e-08,4.517856814347242e-08,2.8873184379795454e-08,0.5138419159946681
2025-2-24 13:0:0,0.5138419159946709,5.361682381234499e-08,4.517856814347242e-08,2.8873184379795454e-08,0.5138419159946681
2025-2-24 13:1:0,0.5138419159946711,5.36168238123445e-08,4.5178568143471935e-08,2.8873184379795305e-08,0.5138419159946683
2025-2-24 13:1:0,0.5138419159946711,5.36168238123445e-08,4.5178568143471935e-08,2.8873184379795305e-08,0.5138419159946683
2025-2-24 13:2:0,0.5138419159946713,5.3616823812344026e-08,4.517856814347146e-08,2.8873184379795166e-08,0.5138419159946684
2025-2-24 13:2:0,0.5138419159946713,5.3616823812344026e-08,4.517856814347146e-08,2.8873184379795166e-08,0.5138419159946684
2025-2-24 13:3:0,0.5138419159946714,5.3616823812343536e-08,4.517856814347097e-08,2.887318437979502e-08,0.5138419159946686
2025-2-24 13:3:0,0.5138419159946714,5.3616823812343536e-08,4.517856814347097e-08,2.887318437979502e-08,0.5138419159946686
2025-2-24 13:4:0,0.5138419159946718,5.3616823812343066e-08,4.51785681434705e-08,2.887318437979488e-08,0.513841915994669
2025-2-24 13:4:0,0.5138419159946718,5.3616823812343066e-08,4.51785681434705e-08,2.887318437979488e-08,0.513841915994669
2025-2-24 13:5:0,0.5138419159946719,5.361682381234258e-08,4.5178568143470015e-08,2.887318437979474e-08,0.513841915994669
2025-2-24 13:5:0,0.5138419159946719,5.361682381234258e-08,4.5178568143470015e-08,2.887318437979474e-08,0.513841915994669
2025-2-24 13:6:0,0.5138419159946722,5.36168238123421e-08,4.517856814346953e-08,2.88731843797946e-08,0.5138419159946693
2025-2-24 13:6:0,0.5138419159946722,5.36168238123421e-08,4.517856814346953e-08,2.88731843797946e-08,0.5138419159946693
2025-2-24 13:7:0,0.5138419159946724,5.361682381234161e-08,4.517856814346904e-08,2.8873184379794455e-08,0.5138419159946696
2025-2-24 13:7:0,0.5138419159946724,5.361682381234161e-08,4.517856814346904e-08,2.8873184379794455e-08,0.5138419159946696
2025-2-24 13:8:0,0.5138419159946725,5.3616823812341134e-08,4.5178568143468566e-08,2.8873184379794316e-08,0.5138419159946698
2025-2-24 13:8:0,0.5138419159946725,5.3616823812341134e-08,4.5178568143468566e-08,2.8873184379794316e-08,0.5138419159946698
2025-2-24 13:9:0,0.5138419159946729,5.361682381234065e-08,4.517856814346808e-08,2.887318437979418e-08,0.5138419159946701
2025-2-24 13:9:0,0.5030227770968443,4.8190748637228925e-08,3.886465562883243e-08,2.849362730627403e-08,0.503022777096842
2025-2-24 13:10:0,0.503022777096846,4.819074863722884e-08,3.886465562883237e-08,2.8493627306273962e-08,0.5030227770968436
2025-2-24 13:10:0,0.503022777096846,4.819074863722884e-08,3.886465562883237e-08,2.8493627306273962e-08,0.5030227770968436
2025-2-24 13:11:0,0.5030227770968474,4.8190748637228746e-08,3.886465562883231e-08,2.8493627306273902e-08,0.5030227770968451
2025-2-24 13:11:0,0.5030227770968474,4.8190748637228746e-08,3.886465562883231e-08,2.8493627306273902e-08,0.5030227770968451
2025-2-24 13:12:0,0.5030227770968492,4.819074863722867e-08,3.886465562883226e-08,2.8493627306273836e-08,0.5030227770968468
2025-2-24 13:12:0,0.5030227770968492,4.819074863722867e-08,3.886465562883226e-08,2.8493627306273836e-08,0.5030227770968468
2025-2-24 13:13:0,0.5030227770968507,4.819074863722858e-08,3.886465562883219e-08,2.8493627306273777e-08,0.5030227770968484
2025-2-24 13:13:0,0.5030227770968507,4.819074863722858e-08,3.886465562883219e-08,2.8493627306273777e-08,0.5030227770968484
2025-2-24 13:14:0,0.5030227770968523,4.8190748637228495e-08,3.886465562883213e-08,2.849362730627371e-08,0.50302277709685
2025-2-24 13:14:0,0.5030227770968523,4.8190748637228495e-08,3.886465562883213e-08,2.849362730627371e-08,0.50302277709685
2025-2-24 13:15:0,0.503022777096854,4.819074863722841e-08,3.886465562883207e-08,2.8493627306273648e-08,0.5030227770968516
2025-2-24 13:15:0,0.503022777096854,4.819074863722841e-08,3.886465562883207e-08,2.8493627306273648e-08,0.5030227770968516
2025-2-24 13:16:0,0.5030227770968555,4.819074863722833e-08,3.8864655628832016e-08,2.849362730627359e-08,0.5030227770968532
2025-2-24 13:16:0,0.5030227770968555,4.819074863722833e-08,3.8864655628832016e-08,2.849362730627359e-08,0.5030227770968532
2025-2-24 13:17:0,0.5030227770968573,4.819074863722824e-08,3.8864655628831956e-08,2.8493627306273522e-08,0.503022777096855
2025-2-24 13:17:0,0.5030227770968573,4.819074863722824e-08,3.8864655628831956e-08,2.8493627306273522e-08,0.503022777096855
2025-2-24 13:18:0,0.5030227770968587,4.819074863722815e-08,3.886465562883189e-08,2.8493627306273466e-08,0.5030227770968564
2025-2-24 13:18:0,0.5030227770968587,4.819074863722815e-08,3.886465562883189e-08,2.8493627306273466e-08,0.5030227770968564
2025-2-24 13:19:0,0.5030227770968606,4.819074863722807e-08,3.886465562883184e-08,2.84936273062734e-08,0.5030227770968583
2025-2-24 13:19:0,0.5030227770968606,4.819074863722807e-08,3.886465562883184e-08,2.84936273062734e-08,0.5030227770968583
2025-2-24 13:20:0,0.5030227770968622,4.8190748637227985e-08,3.886465562883178e-08,2.8493627306273333e-08,0.5030227770968598
2025-2-24 13:20:0,0.5030227770968622,4.8190748637227985e-08,3.886465562883178e-08,2.8493627306273333e-08,0.5030227770968598
2025-2-24 13:21:0,0.5030227770968636,4.8190748637227886e-08,3.8864655628831705e-08,2.8493627306273267e-08,0.5030227770968613
2025-2-24 13:21:0,0.5030227770968636,4.8190748637227886e-08,3.8864655628831705e-08,2.8493627306273267e-08,0.5030227770968613
2025-2-24 13:22:0,0.5030227770968657,4.819074863722781e-08,3.886465562883166e-08,2.8493627306273204e-08,0.5030227770968634
2025-2-24 13:22:0,0.5030227770968657,4.819074863722781e-08,3.886465562883166e-08,2.8493627306273204e-08,0.5030227770968634
2025-2-24 13:23:0,0.5030227770968673,4.819074863722773e-08,3.8864655628831606e-08,2.8493627306273138e-08,0.5030227770968649
2025-2-24 13:23:0,0.5030227770968673,4.819074863722773e-08,3.8864655628831606e-08,2.8493627306273138e-08,0.5030227770968649
2025-2-24 13:24:0,0.5030227770968687,4.819074863722764e-08,3.886465562883153e-08,2.8493627306273075e-08,0.5030227770968665
2025-2-24 13:24:0,0.5030227770968687,4.819074863722764e-08,3.886465562883153e-08,2.8493627306273075e-08,0.5030227770968665
2025-2-24 13:25:0,0.5030227770968703,4.819074863722755e-08,3.886465562883147e-08,2.849362730627301e-08,0.503022777096868
2025-2-24 13:25:0,0.5030227770968703,4.819074863722755e-08,3.886465562883147e-08,2.849362730627301e-08,0.503022777096868
2025-2-24 13:26:0,0.503022777096872,4.819074863722747e-08,3.886465562883142e-08,2.8493627306272946e-08,0.5030227770968697
2025-2-24 13:26:0,0.503022777096872,4.819074863722747e-08,3.886465562883142e-08,2.8493627306272946e-08,0.5030227770968697
2025-2-24 13:27:0,0.5030227770968737,4.819074863722739e-08,3.886465562883137e-08,2.849362730627289e-08,0.5030227770968714
2025-2-24 13:27:0,0.5030227770968737,4.819074863722739e-08,3.886465562883137e-08,2.849362730627289e-08,0.5030227770968714
