Êý¾Ý×éÊý,ÎÀÐÇPRNºÅ,ÀúÔª,ÎÀÐÇÖÓÆ«²î(s),ÎÀÐÇÖÓÆ¯ÒÆ(s/s),ÎÀÐÇÖÓÆ¯ÒÆËÙ¶È(s/s*s),IODE,C_rs,n,M0,C_uc,e,C_us,sqrt_A,TEO,C_ic,OMEGA,C_is,I_0,C_rc,w,OMEGA_DOT,IDOT,L2_code,PS_week_num,L2_P_code,ÎÀÐÇ¾«¶È(m),ÎÀÐÇ½¡¿µ×´Ì¬,TGD,IODC,X,Y,Z
599,C28,2025 02 24 22 00 00,0.0003469682997093,4.432898492723e-12,0.0,1.0,134.1875,3.724083694463e-09,0.5983358716621,6.63660466671e-06,0.0001596822403371,1.029716804624e-05,5282.641279221,165600.0,-8.847564458847e-09,2.893334190114,-1.955777406693e-08,0.9555510414849,152.03125,-0.9245662259059,-6.676706683062e-09,-9.786121916973e-11,0.0,999.0,,2.0,0.0,-3.9e-09,-3.9e-09,,,
600,C28,2025 02 24 23 00 00,0.0003469838993624,4.396483177516e-12,0.0,1.0,134.8125,3.666938456991e-09,1.081441814575,6.651505827904e-06,0.0001601737458259,1.005921512842e-05,5282.64295578,169200.0,1.909211277962e-08,2.893310186554,-6.984919309616e-09,0.9555508220472,158.484375,-0.9201101935285,-6.649562695263e-09,-1.007184810433e-10,0.0,999.0,,2.0,0.0,-3.9e-09,-3.9e-09,,,
601,C29,2025 02 24 00 00 00,0.0004067504778504,5.106137734856e-12,0.0,1.0,137.3125,3.850160374634e-09,-1.696923620091,6.740912795067e-06,0.0002022837288678,8.352100849152e-06,5282.620883942,86400.0,5.587935447693e-09,2.853723223953,-1.071020960808e-08,0.9534958420033,189.671875,0.9914011319965,-6.79314010441e-09,-1.428630936784e-11,0.0,999.0,,2.0,0.0,3e-10,3e-10,,,
602,C29,2025 02 24 01 00 00,0.0004067691043019,5.12301312483e-12,0.0,1.0,131.171875,3.773728619516e-09,-1.201050690159,6.483402103186e-06,0.0002028775634244,7.863156497478e-06,5282.624361038,90000.0,1.676380634308e-08,2.85369874787,-2.002343535423e-08,0.9534958566325,201.234375,0.9830963830533,-6.780282425978e-09,-1.142904749427e-11,0.0,999.0,,2.0,0.0,3e-10,3e-10,,,
603,C29,2025 02 24 02 00 00,0.0004067871486768,5.09547959382e-12,0.0,1.0,128.921875,3.759442310148e-09,-0.7140647929905,6.365589797497e-06,0.0002025997964665,7.946975529194e-06,5282.623796463,93600.0,4.004687070847e-08,2.853674394673,-2.328306436539e-09,0.9534959341672,200.15625,0.9836773253776,-6.754924226851e-09,-1.607209803882e-11,0.0,999.0,,2.0,0.0,3e-10,3e-10,,,
604,C29,2025 02 24 03 00 00,0.0004068046109751,4.980016399259e-12,0.0,1.0,114.9375,3.788729244352e-09,-0.2288476369255,5.625654011965e-06,0.0002007341245189,8.018221706152e-06,5282.620042801,97200.0,2.561137080193e-08,2.853650167287,1.722946763039e-08,0.953495937093,198.75,0.9860272706679,-6.738852128812e-09,-2.785830326729e-11,0.0,999.0,,2.0,0.0,3e-10,3e-10,,,
605,C29,2025 02 24 04 00 00,0.0004068221896887,4.954259225087e-12,0.0,1.0,113.359375,3.754084944135e-09,0.258483239733,5.457550287247e-06,0.0002005727728829,7.900409400463e-06,5282.619745255,100800.0,1.024454832077e-08,2.853625979399,1.071020960808e-08,0.9534958493179,198.6875,0.9862647125126,-6.733494762799e-09,-3.928735076157e-11,0.0,999.0,,2.0,0.0,3e-10,3e-10,,,
606,C29,2025 02 24 05 00 00,0.0004068413982168,5.061728813871e-12,0.0,1.0,109.203125,3.667295614725e-09,0.7398149351187,5.296431481838e-06,0.000201961491257,8.394941687584e-06,5282.623386383,104400.0,1.071020960808e-08,2.853601759327,6.053596735001e-09,0.953495704489,185.546875,0.9925011820238,-6.733494762799e-09,-4.250177036933e-11,0.0,999.0,,2.0,0.0,3e-10,3e-10,,,
607,C29,2025 02 24 06 00 00,0.0004068607231602,5.163869332137e-12,0.0,1.0,100.875,3.604078695773e-09,1.221827589612,5.003064870834e-06,0.0002024648711085,8.5374340415e-06,5282.62578392,108000.0,7.450580596924e-09,2.853577508534,5.122274160385e-09,0.9534955538085,181.78125,0.9980552865631,-6.731708974128e-09,-4.107313943255e-11,0.0,999.0,,2.0,0.0,3e-10,3e-10,,,
608,C29,2025 02 24 07 00 00,0.000406880164519,5.248246282008e-12,0.0,1.0,106.21875,3.599792802962e-09,1.714522110579,5.357433110476e-06,0.0002026640577242,8.875038474798e-06,5282.62371254,111600.0,1.071020960808e-08,2.853553246038,-4.656612873077e-09,0.9534954455525,176.25,0.9929266995426,-6.723137188507e-09,-3.785871982478e-11,0.0,999.0,,2.0,0.0,3e-10,3e-10,,,
609,C29,2025 02 24 08 00 00,0.0004068987909704,5.229594535194e-12,0.0,1.0,105.53125,3.62515100209e-09,2.209959341083,5.321111530066e-06,0.0002037737285718,9.648036211729e-06,5282.619918823,115200.0,2.561137080193e-08,2.853529049373,-2.328306436539e-09,0.9534953797212,162.078125,0.9850560832426,-6.708850879139e-09,-3.821587755898e-11,0.0,999.0,,2.0,0.0,3e-10,3e-10,,,
610,C29,2025 02 24 09 00 00,0.0004069160204381,5.115907697473e-12,0.0,1.0,105.828125,3.595864067886e-09,2.698081015664,5.30993565917e-06,0.0002037945669144,9.728595614433e-06,5282.619779587,118800.0,2.561137080193e-08,2.853505063368,5.215406417847e-08,0.9534954206829,160.65625,0.9845021244423,-6.667063424238e-09,-5.785955293977e-11,0.0,999.0,,2.0,0.0,3e-10,3e-10,,,
611,C29,2025 02 24 10 00 00,0.0004069335991517,5.069722419648e-12,0.0,1.0,119.171875,3.516932208629e-09,-3.097183112783,5.945097655058e-06,0.0002017491497099,1.004990190268e-05,5282.623765945,122400.0,-4.656612873077e-08,2.853481362632,5.913898348808e-08,0.9534953197416,153.90625,0.9841483718328,-6.63313343949e-09,-1.028614274485e-10,0.0,999.0,,2.0,0.0,3e-10,3e-10,,,
612,C29,2025 02 24 11 00 00,0.0004069524584338,5.111466805374e-12,0.0,1.0,121.546875,3.493002640438e-09,-2.608029753262,6.053131073713e-06,0.0002009778982028,1.034047454596e-05,5282.625387192,126000.0,-6.705522537231e-08,2.853457850613,-2.607703208923e-08,0.9534949569379,148.140625,0.9825608775016,-6.627061758008e-09,-1.664355041354e-10,0.0,999.0,,2.0,0.0,3e-10,3e-10,,,
613,C29,2025 02 24 12 00 00,0.0004069713177159,5.148770299002e-12,0.0,1.0,131.15625,3.579077654379e-09,-2.127685880143,6.445683538914e-06,0.0002018780214712,1.000519841909e-05,5282.622058868,129600.0,7.916241884232e-09,2.85343431665,-5.448237061501e-08,0.9534942620518,156.328125,0.9897825199348,-6.654562903541e-09,-2.196520065306e-10,0.0,999.0,,2.0,0.0,3e-10,3e-10,,,
614,C29,2025 02 24 13 00 00,0.0004069898277521,5.1532111911e-12,0.0,1.0,134.515625,3.635865734116e-09,-1.642104551103,6.495509296656e-06,0.0002020151587203,9.950250387192e-06,5282.621263504,133200.0,3.119930624962e-08,2.853410520824,-1.164153218269e-08,0.9534933330988,157.0625,0.9917681810685,-6.687421415087e-09,-2.417957860507e-10,0.0,999.0,,2.0,0.0,3e-10,3e-10,,,
615,C29,2025 02 24 14 00 00,0.0004070084542036,5.161204796877e-12,0.0,1.0,129.921875,3.621936582482e-09,-1.146270585994,6.236601620913e-06,0.0002027320442721,9.252689778805e-06,5282.624824524,136800.0,1.257285475731e-08,2.853386468988,2.328306436539e-09,0.9534923675729,169.4375,0.9835015250491,-6.707065090468e-09,-2.453673633927e-10,0.0,999.0,,2.0,0.0,3e-10,3e-10,,,
616,C29,2025 02 24 15 00 00,0.0004070263821632,5.103473199597e-12,0.0,1.0,128.765625,3.6565808827e-09,-0.6581951966776,6.271060556173e-06,0.000202696537599,9.087845683098e-06,5282.624900818,140400.0,1.350417733192e-08,2.853362317674,-1.862645149231e-09,0.953491472267,170.453125,0.9829923242274,-6.709565194608e-09,-2.439387324559e-10,0.0,999.0,,2.0,0.0,3e-10,3e-10,,,
617,C29,2025 02 24 16 00 00,0.0004070440772921,5.054623386513e-12,0.0,1.0,113.734375,3.751584839996e-09,-0.1724734947962,5.694571882486e-06,0.00020069652237,9.069684892893e-06,5282.620950699,144000.0,1.955777406693e-08,2.853338135638,-6.053596735001e-09,0.9534905769612,170.875,0.9848371019612,-6.713851087418e-09,-2.400099973798e-10,0.0,999.0,,2.0,0.0,3e-10,3e-10,,,
618,C29,2025 02 24 17 00 00,0.000407062121667,5.03419528286e-12,0.0,1.0,110.21875,3.795515241302e-09,0.3155613760779,5.585141479969e-06,0.0002000994281843,9.003095328808e-06,5282.619785309,147600.0,3.445893526077e-08,2.85331387753,1.024454832077e-08,0.9534896962845,173.9375,0.9843702789504,-6.718851295697e-09,-2.250093725435e-10,0.0,999.0,,2.0,0.0,3e-10,3e-10,,,
619,C29,2025 02 24 18 00 00,0.0004070808645338,5.091926880141e-12,0.0,1.0,104.984375,3.762656729756e-09,0.7970260463283,5.304347723722e-06,0.0002012845361605,9.618699550629e-06,5282.623117447,151200.0,1.164153218269e-08,2.853289534573,4.144385457039e-08,0.9534889063087,162.734375,0.9904740486255,-6.711350983279e-09,-1.978653847446e-10,0.0,999.0,,2.0,0.0,3e-10,3e-10,,,
620,C29,2025 02 24 19 00 00,0.0004071010043845,5.223377286256e-12,0.0,1.0,95.15625,3.723726536728e-09,1.278043353304,4.771165549755e-06,0.0002017737133428,9.773764759302e-06,5282.625869751,154800.0,-2.468004822731e-08,2.853265217949,2.374872565269e-08,0.953488277254,159.734375,0.9970240097777,-6.68849288829e-09,-1.753644474903e-10,0.0,999.0,,2.0,0.0,3e-10,3e-10,,,
621,C29,2025 02 24 20 00 00,0.0004071191651747,5.137223979546e-12,0.0,1.0,99.53125,3.740155792501e-09,1.770414592783,4.974659532309e-06,0.0002020319225267,1.005176454782e-05,5282.623912811,158400.0,-1.583248376846e-08,2.85324106956,-5.122274160385e-09,0.9534877608439,153.734375,0.9922191255664,-6.663849004631e-09,-1.660783464012e-10,0.0,999.0,,2.0,0.0,3e-10,3e-10,,,
622,C29,2025 02 24 21 00 00,0.0004071375587955,5.129230373768e-12,0.0,1.0,96.859375,3.79194366396e-09,2.26639328584,4.837289452553e-06,0.000203377334401,1.084338873625e-05,5282.619686127,162000.0,-1.490116119385e-08,2.853217079167,-7.450580596924e-09,0.9534871683621,138.0625,0.9838074972912,-6.663134689162e-09,-1.653640309328e-10,0.0,999.0,,2.0,0.0,3e-10,3e-10,,,
623,C29,2025 02 24 22 00 00,0.000407156185247,5.143441228483e-12,0.0,1.0,95.234375,3.785871982478e-09,2.755047367513,4.688277840614e-06,0.0002036525402218,1.097796484828e-05,5282.619016647,165600.0,-9.778887033463e-09,2.853193075607,-1.303851604462e-08,0.9534865553994,135.8125,0.9827219140608,-6.666706266504e-09,-1.62149611325e-10,0.0,999.0,,2.0,0.0,3e-10,3e-10,,,
624,C29,2025 02 24 23 00 00,0.0004071749281138,5.157652083199e-12,0.0,1.0,107.4375,3.713011804702e-09,-3.039611054333,5.206093192101e-06,0.0002016630023718,1.132627949119e-05,5282.622905731,169200.0,9.313225746155e-10,2.853169029622,-1.164153218269e-08,0.9534859585288,127.65625,0.9817635608159,-6.671349317049e-09,-1.557207721095e-10,0.0,999.0,,2.0,0.0,3e-10,3e-10,,,
625,C30,2025 02 24 00 00 00,0.0001134697813541,9.563017044911e-12,0.0,1.0,132.828125,3.796586714504e-09,-0.4471095854632,6.58305361867e-06,0.0005889933090657,7.739756256342e-06,5282.659515381,86400.0,3.771856427193e-08,2.85420172105,-6.053596735001e-09,0.9534507738861,205.03125,0.5552384762084,-6.776710848636e-09,-1.000041655749e-11,0.0,999.0,,2.0,0.0,-9.5e-09,-9.5e-09,,,
626,C30,2025 02 24 01 00 00,0.0001135036582127,9.547029833357e-12,0.0,1.0,119.40625,3.824445017772e-09,0.04058480585721,5.877576768398e-06,0.0005870135501027,8.025206625462e-06,5282.655654907,90000.0,3.399327397346e-08,2.854177423443,2.328306436539e-08,0.953450828014,199.65625,0.555101370063,-6.754567069116e-09,-2.142946405177e-11,0.0,999.0,,2.0,0.0,-9.5e-09,-9.5e-09,,,
627,C30,2025 02 24 02 00 00,0.0001135388156399,9.658052135819e-12,0.0,1.0,112.40625,3.811944497075e-09,0.5288901805246,5.414709448814e-06,0.000586066627875,7.795635610819e-06,5282.653614044,93600.0,1.164153218269e-08,2.85415320776,2.514570951462e-08,0.9534507782748,202.625,0.5543545840307,-6.744209494825e-09,-3.535861568541e-11,0.0,999.0,,2.0,0.0,-9.5e-09,-9.5e-09,,,
628,C30,2025 02 24 03 00 00,0.0001135739730671,9.700684699965e-12,0.0,1.0,112.015625,3.724798009931e-09,1.014240611353,5.390495061874e-06,0.0005868391599506,8.145812898874e-06,5282.65653801,97200.0,9.313225746155e-09,2.854128945264,2.235174179077e-08,0.9534506480751,191.453125,0.5565632070459,-6.743495179356e-09,-3.785871982478e-11,0.0,999.0,,2.0,0.0,-9.5e-09,-9.5e-09,,,
629,C30,2025 02 24 04 00 00,0.0001136088976637,9.700684699965e-12,0.0,2.0,101.796875,3.638365838256e-09,1.498770056943,5.005858838558e-06,0.0005870446329936,8.463393896818e-06,5282.660024643,100800.0,-3.725290298462e-09,2.854104618399,2.328306436539e-08,0.9534505266529,183.09375,0.5595915849842,-6.738137813343e-09,-3.000124967247e-11,0.0,999.0,,2.0,0.0,-9.5e-09,-9.5e-09,,,
630,C30,2025 02 24 05 00 00,0.0001136433565989,9.642953102684e-12,0.0,3.0,103.234375,3.610507534988e-09,1.986715875605,5.180947482586e-06,0.0005872281035408,8.582603186369e-06,5282.659467697,104400.0,-9.778887033463e-09,2.854080292997,2.793967723846e-09,0.9534504842283,181.28125,0.5592023332046,-6.722422873039e-09,-2.107230631757e-11,0.0,999.0,,2.0,0.0,-9.5e-09,-9.5e-09,,,
631,C30,2025 02 24 06 00 00,0.0001136778155342,9.646505816363e-12,0.0,1.0,106.4375,3.630508368103e-09,2.476238105531,5.361624062061e-06,0.000588662805967,9.301584213972e-06,5282.65587616,108000.0,5.122274160385e-09,2.854056078777,-8.381903171539e-09,0.95345049008,168.25,0.5572368223046,-6.705993617266e-09,-1.8215044444e-11,0.0,999.0,,2.0,0.0,-9.5e-09,-9.5e-09,,,
632,C30,2025 02 24 07 00 00,0.0001137144863605,9.777956222479e-12,0.0,1.0,104.0625,3.624079528888e-09,2.964160510189,5.216337740421e-06,0.0005893226480111,9.553506970406e-06,5282.654523849,111600.0,1.769512891769e-08,2.854032007923,2.002343535423e-08,0.9534505398192,163.703125,0.5568722543418,-6.680635418138e-09,-2.642967233051e-11,0.0,999.0,,2.0,0.0,-9.5e-09,-9.5e-09,,,
633,C30,2025 02 24 08 00 00,0.0001137489452958,9.668710276856e-12,0.0,1.0,116.6875,3.555862401656e-09,-2.830526693107,5.809590220451e-06,0.0005876589566469,9.664334356785e-06,5282.657941818,115200.0,-2.095475792885e-08,2.854008138952,4.516914486885e-08,0.9534505398192,161.328125,0.5559321758694,-6.653848588073e-09,-5.143071372424e-11,0.0,999.0,,2.0,0.0,-9.5e-09,-9.5e-09,,,
634,C30,2025 02 24 09 00 00,0.000113784102723,9.706013770483e-12,0.0,1.0,122.9375,3.503717372464e-09,-2.341180260584,6.105750799179e-06,0.000586487702094,1.013558357954e-05,5282.661006927,118800.0,-6.519258022308e-08,2.853984471863,-6.984919309616e-09,0.9534503891386,151.609375,0.5541423482645,-6.639562278705e-09,-1.000041655749e-10,0.0,999.0,,2.0,0.0,-9.5e-09,-9.5e-09,,,
635,C30,2025 02 24 10 00 00,0.0001138189109042,9.696243807866e-12,0.0,1.0,128.3125,3.563719871809e-09,-1.855675582599,6.328802555799e-06,0.0005867863073945,9.82778146863e-06,5282.658594131,122400.0,-1.164153218269e-08,2.853960891087,-6.426125764847e-08,0.9534499736699,159.078125,0.5561932921174,-6.657063007681e-09,-1.550064566411e-10,0.0,999.0,,2.0,0.0,-9.5e-09,-9.5e-09,,,
636,C30,2025 02 24 11 00 00,0.0001138533698395,9.657163957399e-12,0.0,1.0,137.625,3.643723204268e-09,-1.370291321791,6.683636456728e-06,0.0005866278661415,9.746756404638e-06,5282.656105042,126000.0,4.2375177145e-08,2.85393716987,-2.840533852577e-08,0.9534492670805,161.046875,0.5583657883706,-6.694921727506e-09,-1.903650723265e-10,0.0,999.0,,2.0,0.0,-9.5e-09,-9.5e-09,,,
637,C30,2025 02 24 12 00 00,0.0001138878287748,9.632294961648e-12,0.0,1.0,131.875,3.636937207319e-09,-0.8809424330284,6.361398845911e-06,0.0005875321803614,9.297858923674e-06,5282.658805847,129600.0,2.561137080193e-08,2.853913138515,3.725290298462e-09,0.9534484419947,169.375,0.5565746426765,-6.72420866171e-09,-1.992940156814e-10,0.0,999.0,,2.0,0.0,-9.5e-09,-9.5e-09,,,
638,C30,2025 02 24 13 00 00,0.0001139225205407,9.628742247969e-12,0.0,1.0,132.296875,3.626222475293e-09,-0.392666521531,6.410293281078e-06,0.0005882657133043,8.927192538977e-06,5282.660455704,133200.0,3.352761268616e-08,2.85388894185,8.381903171539e-09,0.9534477661265,175.59375,0.5558555438317,-6.715636876089e-09,-2.00365488884e-10,0.0,999.0,,2.0,0.0,-9.5e-09,-9.5e-09,,,
639,C30,2025 02 24 14 00 00,0.0001139573287219,9.642064924265e-12,0.0,1.0,119.5625,3.68979655198e-09,0.09521371890214,5.888752639294e-06,0.0005864953855053,9.055715054274e-06,5282.656999588,136800.0,2.514570951462e-08,2.8538648432,3.0267983675e-08,0.9534471107392,172.375,0.5555317005823,-6.699207620316e-09,-2.107230631757e-10,0.0,999.0,,2.0,0.0,-9.5e-09,-9.5e-09,,,
640,C30,2025 02 24 15 00 00,0.0001139920204878,9.649170351622e-12,0.0,1.0,111.203125,3.736227057425e-09,0.5838818884757,5.536712706089e-06,0.0005853336770087,8.836854249239e-06,5282.654405594,140400.0,4.656612873077e-10,2.853840830863,2.747401595116e-08,0.9534463792802,177.609375,0.5544212609109,-6.689207203758e-09,-2.267951612145e-10,0.0,999.0,,2.0,0.0,-9.5e-09,-9.5e-09,,,
641,C30,2025 02 24 16 00 00,0.0001140265958384,9.642953102684e-12,0.0,1.0,109.5625,3.707297280955e-09,1.069505611419,5.459412932396e-06,0.0005859051598236,9.307637810707e-06,5282.656879425,144000.0,-3.259629011154e-09,2.853816754157,2.700835466385e-08,0.9534455585831,168.5,0.5563561368434,-6.688135730556e-09,-2.271523189487e-10,0.0,999.0,,2.0,0.0,-9.5e-09,-9.5e-09,,,
642,C30,2025 02 24 17 00 00,0.0001140610547736,9.604761430637e-12,0.0,1.0,97.828125,3.656223724965e-09,1.553817778564,4.859641194344e-06,0.0005860088858753,9.682960808277e-06,5282.66060257,147600.0,-2.607703208923e-08,2.853792585287,2.514570951462e-08,0.9534447729961,161.0625,0.5596016747302,-6.677063840796e-09,-2.132231673151e-10,0.0,999.0,,2.0,0.0,-9.5e-09,-9.5e-09,,,
643,C30,2025 02 24 18 00 00,0.0001140951644629,9.554135260714e-12,0.0,1.0,98.71875,3.661223933244e-09,2.041644575674,4.865229129791e-06,0.0005861860699952,9.753275662661e-06,5282.660175323,151200.0,-2.933666110039e-08,2.853768470546,0.0,0.9534440883505,159.125,0.5593313450242,-6.657777323149e-09,-2.035799084918e-10,0.0,999.0,,2.0,0.0,-9.5e-09,-9.5e-09,,,
644,C30,2025 02 24 19 00 00,0.0001141296233982,9.563905223331e-12,0.0,1.0,100.59375,3.72301222126e-09,2.53125422227,4.953239113092e-06,0.0005878745578229,1.046061515808e-05,5282.656141281,154800.0,-2.793967723846e-08,2.853744500633,-6.984919309616e-09,0.9534433715206,144.015625,0.5572783984364,-6.65527721901e-09,-2.017941198208e-10,0.0,999.0,,2.0,0.0,-9.5e-09,-9.5e-09,,,
645,C30,2025 02 24 20 00 00,0.0001141643151641,9.579004256466e-12,0.0,1.0,95.8125,3.75872799468e-09,3.01919670109,4.719477146864e-06,0.0005888907471672,1.074699684978e-05,5282.65411377,158400.0,-2.98023223877e-08,2.853720502925,-2.281740307808e-08,0.9534425903223,138.015625,0.556894089857,-6.667063424238e-09,-1.964367538078e-10,0.0,999.0,,2.0,0.0,-9.5e-09,-9.5e-09,,,
646,C30,2025 02 24 21 00 00,0.000114199356176,9.629630426389e-12,0.0,1.0,106.265625,3.732298322349e-09,-2.775467366156,5.238223820925e-06,0.0005874967901036,1.091416925192e-05,5282.657049179,162000.0,5.122274160385e-09,2.853696347222,-3.725290298462e-08,0.9534418135128,134.59375,0.5559316814031,-6.687778572822e-09,-1.746501320219e-10,0.0,999.0,,2.0,0.0,-9.5e-09,-9.5e-09,,,
647,C30,2025 02 24 22 00 00,0.0001142348628491,9.681144774731e-12,0.0,1.0,111.21875,3.70515433455e-09,-2.286043978291,5.49154356122e-06,0.0005864105187356,1.145573332906e-05,5282.660057068,165600.0,2.002343535423e-08,2.853672150557,-1.210719347e-08,0.9534411756806,124.46875,0.5540660263654,-6.692421623366e-09,-1.539349834385e-10,0.0,999.0,,2.0,0.0,-9.5e-09,-9.5e-09,,,
648,C30,2025 02 24 23 00 00,0.0001142701366916,9.706901948903e-12,0.0,1.0,117.203125,3.751584839996e-09,-1.800473670875,5.739275366068e-06,0.0005866247229278,1.119868829846e-05,5282.657754898,169200.0,6.053596735001e-09,2.85364798315,-1.396983861923e-09,0.9534406373267,130.9375,0.5560525564723,-6.687778572822e-09,-1.417916204758e-10,0.0,999.0,,2.0,0.0,-9.5e-09,-9.5e-09,,,
649,C32,2025 02 24 00 00 00,-0.0009360365802422,-1.660449555629e-11,0.0,1.0,-140.9375,3.388355424318e-09,-0.3649697269798,-6.936024874449e-06,0.0006848179036751,5.834735929966e-06,5282.636390686,86400.0,-6.984919309616e-09,-1.302363267721,-6.984919309616e-09,0.9806659845831,253.953125,-0.9164059240308,-6.700993408987e-09,-2.132231673151e-10,0.0,999.0,,2.0,0.0,-6.9e-09,-6.9e-09,,,
650,C32,2025 02 24 01 00 00,-0.0009360963013023,-1.660094284262e-11,0.0,1.0,-129.078125,3.453715289676e-09,0.1227491535892,-6.438232958317e-06,0.0006831978680566,5.767680704594e-06,5282.633235931,90000.0,4.656612873077e-10,-1.302387360518,-2.328306436539e-09,0.9806651960703,255.515625,-0.9165624182294,-6.705636459531e-09,-2.182233755938e-10,0.0,999.0,,2.0,0.0,-6.9e-09,-6.9e-09,,,
651,C32,2025 02 24 02 00 00,-0.0009361554402858,-1.653877035324e-11,0.0,1.0,-131.953125,3.450858027803e-09,0.6095138633961,-6.625428795815e-06,0.0006838734261692,5.436129868031e-06,5282.63492775,93600.0,-5.122274160385e-09,-1.302411481112,4.656612873077e-09,0.9806643782991,261.203125,-0.9157636664211,-6.712422456481e-09,-2.200091642648e-10,0.0,999.0,,2.0,0.0,-6.9e-09,-6.9e-09,,,
652,C32,2025 02 24 03 00 00,-0.0009362151613459,-1.655653392163e-11,0.0,1.0,-127.8125,3.430857194688e-09,1.094658335839,-6.394926458597e-06,0.0006847879849374,4.715751856565e-06,5282.638620377,97200.0,-2.607703208923e-08,-1.302435673388,-7.450580596924e-09,0.9806634859191,274.3125,-0.9133452916746,-6.733137605065e-09,-2.16794744657e-10,0.0,999.0,,2.0,0.0,-6.9e-09,-6.9e-09,,,
653,C32,2025 02 24 04 00 00,-0.0009362743003294,-1.65281122122e-11,0.0,1.0,-126.796875,3.466572968107e-09,1.581922798943,-6.246846169233e-06,0.0006848715711385,4.61982563138e-06,5282.639032364,100800.0,-7.916241884232e-09,-1.302460067547,-4.79631125927e-08,0.9806625803728,275.828125,-0.9130479667413,-6.763853170205e-09,-1.96793911542e-10,0.0,999.0,,2.0,0.0,-6.9e-09,-6.9e-09,,,
654,C32,2025 02 24 05 00 00,-0.0009363332064822,-1.647304515018e-11,0.0,1.0,-135.78125,3.545504778657e-09,2.071596691049,-6.610993295908e-06,0.000685662496835,4.282221198082e-06,5282.635828018,104400.0,4.097819328308e-08,-1.30248462409,-3.352761268616e-08,0.9806618181924,284.09375,-0.9151599098893,-6.782425288065e-09,-1.63578248169e-10,0.0,999.0,,2.0,0.0,-6.900000126819e-09,-6.900000126819e-09,,,
655,C32,2025 02 24 06 00 00,-0.0009363921126351,-1.644018254865e-11,0.0,1.0,-136.015625,3.583720653566e-09,2.559977312371,-6.623100489378e-06,0.0006863657617941,4.017725586891e-06,5282.634082794,108000.0,3.352761268616e-08,-1.302509230372,1.396983861923e-08,0.9806612403398,290.828125,-0.9159773124403,-6.780282557628e-09,-1.292911055994e-10,0.0,999.0,,2.0,0.0,-6.900000126819e-09,-6.900000126819e-09,,,
656,C32,2025 02 24 07 00 00,-0.0009364521829411,-1.650501957329e-11,0.0,1.0,-146.234375,3.538718873486e-09,3.047374517735,-7.12601467967e-06,0.0006848457269371,4.243571311235e-06,5282.637056351,111600.0,9.778887033463e-09,-1.302533728398,1.629814505577e-08,0.9806608131677,286.390625,-0.9158108089562,-6.770639160436e-09,-1.14647631666e-10,0.0,999.0,,2.0,0.0,-6.900000126819e-09,-6.900000126819e-09,,,
657,C32,2025 02 24 08 00 00,-0.0009365117875859,-1.65325531043e-11,0.0,1.0,-157.28125,3.491574009501e-09,-2.747462969672,-7.645692676306e-06,0.0006833001971245,4.017725586891e-06,5282.64024353,115200.0,7.450580596924e-09,-1.302558085984,2.188608050346e-08,0.9806603830698,291.140625,-0.9165961326395,-6.774567902231e-09,-1.157191058795e-10,0.0,999.0,,2.0,0.0,-6.9e-09,-6.9e-09,,,
658,C32,2025 02 24 09 00 00,-0.0009365708101541,-1.649702596751e-11,0.0,1.0,-157.703125,3.524432521047e-09,-2.261164246087,-7.659196853638e-06,0.0006839266279712,4.412140697241e-06,5282.638166428,118800.0,-8.381903171539e-09,-1.302582471366,2.421438694e-08,0.9806599003068,283.265625,-0.915333368086,-6.787782738397e-09,-1.160762636137e-10,0.0,999.0,,2.0,0.0,-6.9e-09,-6.9e-09,,,
659,C32,2025 02 24 10 00 00,-0.0009366304147989,-1.650501957329e-11,0.0,1.0,-165.453125,3.559433978998e-09,-1.775731953289,-8.081085979939e-06,0.0006843212759122,4.823319613934e-06,5282.635225296,122400.0,-1.350417733192e-08,-1.302606944522,1.117587089539e-08,0.9806594321731,275.421875,-0.913203243792,-6.798854628157e-09,-1.121475285376e-10,0.0,999.0,,2.0,0.0,-6.9e-09,-6.9e-09,,,
660,C32,2025 02 24 11 00 00,-0.0009366906015202,-1.65734093116e-11,0.0,1.0,-157.078125,3.492288324969e-09,-1.286482358628,-7.814727723598e-06,0.0006847068434581,4.943925887346e-06,5282.637592316,126000.0,-1.164153218269e-08,-1.302631429382,1.024454832077e-08,0.9806590254818,272.0,-0.9148895523879,-6.800283259093e-09,-1.11076055335e-10,0.0,999.0,,2.0,0.0,-6.9e-09,-6.9e-09,,,
661,C32,2025 02 24 12 00 00,-0.000936750555411,-1.660183102103e-11,0.0,1.0,-152.90625,3.415856569851e-09,-0.7974770566576,-7.673632353544e-06,0.0006855214014649,5.196314305067e-06,5282.640071869,129600.0,-1.396983861923e-08,-1.302655889372,6.519258022308e-09,0.9806586275681,263.4375,-0.9163326947405,-6.799568943625e-09,-1.150047904111e-10,0.0,999.0,,2.0,0.0,-6.9e-09,-6.9e-09,,,
662,C32,2025 02 24 13 00 00,-0.0009368096943945,-1.655475756479e-11,0.0,1.0,-145.421875,3.425499828675e-09,-0.3105113462954,-7.2349794209e-06,0.000684087863192,4.702713340521e-06,5282.637161255,133200.0,-1.071020960808e-08,-1.302680344974,2.793967723846e-09,0.9806582077106,271.34375,-0.9157371349388,-6.800640416828e-09,-1.185763677531e-10,0.0,999.0,,2.0,0.0,-6.9e-09,-6.9e-09,,,
