Êý¾Ý×éÊý,ÎÀÐÇPRNºÅ,ÀúÔª,ÎÀÐÇÖÓÆ«²î(s),ÎÀÐÇÖÓÆ¯ÒÆ(s/s),ÎÀÐÇÖÓÆ¯ÒÆËÙ¶È(s/s*s),IODE,C_rs,n,M0,C_uc,e,C_us,sqrt_A,TEO,C_ic,OMEGA,C_is,I_0,C_rc,w,OMEGA_DOT,IDOT,L2_code,PS_week_num,L2_P_code,ÎÀÐÇ¾«¶È(m),ÎÀÐÇ½¡¿µ×´Ì¬,TGD,IODC,X,Y,Z
497,C24,2025 01 27 16 00 00,0.0006768530001864,-1.514610659115e-11,0.0,1.0,14.546875,4.740911763719e-09,-1.32178857716,8.107163012028e-07,0.0008901015389711,4.677567631006e-06,5282.627819061,144000.0,-1.443549990654e-08,1.290785769151,-1.583248376846e-08,0.9438975750427,260.0625,0.9763430660476,-7.058151143183e-09,2.121516941125e-10,0.0,995.0,,2.0,0.0,4.2e-09,4.2e-09,,,
498,C24,2025 01 27 17 00 00,0.0006767982849851,-1.514965930483e-11,0.0,1.0,13.65625,4.720196615135e-09,-0.8346258951186,7.497146725655e-07,0.0008897791849449,4.912260919809e-06,5282.626882553,147600.0,1.629814505577e-08,1.290760390448,-5.587935447693e-09,0.9438984849778,256.640625,0.9767498874734,-7.028507051245e-09,2.100087477073e-10,0.0,995.0,,2.0,0.0,4.2e-09,4.2e-09,,,
499,C24,2025 01 27 18 00 00,0.0006767436861992,-1.515587655376e-11,0.0,1.0,10.9375,4.695195573742e-09,-0.3472263900472,5.131587386131e-07,0.0008893955964595,5.000270903111e-06,5282.626066208,151200.0,1.257285475731e-08,1.290735163889,1.629814505577e-08,0.9438993056748,255.59375,0.9769200541044,-7.011720637738e-09,2.010798043524e-10,0.0,995.0,,2.0,0.0,4.2e-09,4.2e-09,,,
500,C24,2025 01 27 19 00 00,0.0006766887381673,-1.518252190635e-11,0.0,1.0,9.953125,4.656979696183e-09,0.1403648289757,3.2689422369e-07,0.0008892184123397,4.86709177494e-06,5282.625709534,154800.0,4.656612873077e-10,1.29070997244,1.629814505577e-08,0.9439000429855,256.265625,0.97689865015,-7.006720429459e-09,1.932223342001e-10,0.0,995.0,,2.0,0.0,4.2e-09,4.2e-09,,,
501,C24,2025 01 27 20 00 00,0.000676634022966,-1.519673276107e-11,0.0,1.0,10.046875,4.618049503155e-09,0.6279863289398,3.34344804287e-07,0.0008891605539247,4.673842340708e-06,5282.625553131,158400.0,0.0,1.290684779527,9.778887033463e-09,0.9439007364087,256.6875,0.9768469213667,-7.006720429459e-09,1.878649681871e-10,0.0,995.0,,2.0,0.0,4.2e-09,4.2e-09,,,
502,C24,2025 01 27 21 00 00,0.0006765788421035,-1.524202986047e-11,0.0,1.0,10.546875,4.594477092698e-09,1.115644969468,4.55416738987e-07,0.0008891210891306,4.596542567015e-06,5282.625377655,162000.0,6.519258022308e-09,1.290659585152,9.778887033463e-09,0.9439014034993,256.96875,0.9767579627812,-7.009220533598e-09,1.83936233111e-10,0.0,995.0,,2.0,0.0,4.2e-09,4.2e-09,,,
503,C24,2025 01 27 22 00 00,0.0006765240104869,-1.523936532521e-11,0.0,1.0,9.78125,4.574119101849e-09,1.603091122608,4.968605935574e-07,0.0008891111938283,4.608184099197e-06,5282.625583649,165600.0,6.053596735001e-09,1.290634377611,1.862645149231e-08,0.9439020398687,257.4375,0.9768814681771,-7.015292215079e-09,1.810789712374e-10,0.0,995.0,,2.0,0.0,4.2e-09,4.2e-09,,,
504,C24,2025 01 27 23 00 00,0.0006764709251001,-1.512567848749e-11,0.0,1.0,9.3125,4.556975530608e-09,2.090273495527,4.880130290985e-07,0.0008889205055311,4.534143954515e-06,5282.62635231,169200.0,-1.257285475731e-08,1.290609130571,2.235174179077e-08,0.9439026147955,260.296875,0.9772686162805,-7.031721470852e-09,1.80364655769e-10,0.0,995.0,,2.0,0.0,4.2e-09,4.2e-09,,,
505,C25,2025 01 27 00 00 00,0.0006283547263592,1.081179590301e-11,0.0,1.0,5.734375,4.458757153704e-09,2.736746503723,3.031454980373e-07,0.0006642523221672,4.872679710388e-06,5282.650627136,86400.0,-2.281740307808e-08,1.26790796573,-4.656612873077e-09,0.9454710546187,254.515625,0.8851133163395,-6.984933807673e-09,2.035799084918e-11,0.0,995.0,,2.0,0.0,8e-10,8e-10,,,
506,C25,2025 01 27 01 00 00,0.0006283936090767,1.081179590301e-11,0.0,1.0,5.453125,4.472686305338e-09,-3.058894520698,3.180466592312e-07,0.0006642892258242,4.873145371675e-06,5282.650562286,90000.0,-6.984919309616e-09,1.267882750874,-9.778887033463e-09,0.9454710999692,254.734375,0.8851312517152,-6.993505593294e-09,3.000124967247e-11,0.0,995.0,,2.0,0.0,8e-10,8e-10,,,
507,C25,2025 01 27 02 00 00,0.0006284335395321,1.088373835501e-11,0.0,1.0,5.234375,4.485901141503e-09,-2.57147213705,3.138557076454e-07,0.0006644256645814,4.839617758989e-06,5282.650241852,93600.0,-4.19095158577e-09,1.267857568202,-7.450580596924e-09,0.9454711950589,256.0,0.8852711417936,-6.99493422423e-09,3.250135381184e-11,0.0,995.0,,2.0,0.0,8e-10,8e-10,,,
508,C25,2025 01 27 03 00 00,0.0006284734699875,1.094146995229e-11,0.0,1.0,6.640625,4.503759028213e-09,-2.084261080697,3.566965460777e-07,0.0006645545363426,4.796776920557e-06,5282.649728775,97200.0,4.656612873077e-09,1.267832429418,-1.117587089539e-08,0.9454713018519,257.453125,0.885622449867,-6.998148643838e-09,2.571535686212e-11,0.0,995.0,,2.0,0.0,8e-10,8e-10,,,
509,C25,2025 01 27 04 00 00,0.0006285130511969,1.097433255381e-11,0.0,1.0,9.15625,4.531260173746e-09,-1.597208388152,4.158355295658e-07,0.0006645693210885,4.803761839867e-06,5282.649072647,100800.0,1.071020960808e-08,1.267807273079,-3.259629011154e-09,0.9454713662203,257.15625,0.8861323441118,-7.004577483054e-09,2.071514858337e-11,0.0,995.0,,2.0,0.0,8e-10,8e-10,,,
510,C25,2025 01 27 05 00 00,0.0006285514682531,1.088462653343e-11,0.0,1.0,10.0625,4.550189533658e-09,-1.109985528976,4.316680133343e-07,0.0006644624518231,4.831701517105e-06,5282.648593903,104400.0,1.396983861923e-08,1.267782049445,-5.122274160385e-09,0.94547146131,255.484375,0.8864723774756,-7.000648747977e-09,2.142946405177e-11,0.0,995.0,,2.0,0.0,8e-10,8e-10,,,
511,C25,2025 01 27 06 00 00,0.000628589768894,1.080202594039e-11,0.0,1.0,9.609375,4.550189533658e-09,-0.6225497449986,4.25148755312e-07,0.0006643519736826,4.84474003315e-06,5282.64831543,108000.0,3.0267983675e-08,1.267756884329,1.071020960808e-08,0.9454716280826,254.578125,0.886599660126,-6.981362230331e-09,1.750072897561e-11,0.0,995.0,,2.0,0.0,8e-10,8e-10,,,
512,C25,2025 01 27 07 00 00,0.0006286284187809,1.07753805878e-11,0.0,1.0,9.171875,4.541617748037e-09,-0.1349961083412,4.158355295658e-07,0.0006642973748967,4.845671355724e-06,5282.648218155,111600.0,9.778887033463e-09,1.267731881596,3.864988684654e-08,0.9454717787632,254.53125,0.8866091047251,-6.958146977608e-09,7.143154683922e-13,0.0,995.0,,2.0,0.0,8e-10,8e-10,,,
513,C25,2025 01 27 08 00 00,0.0006286674179137,1.079847322671e-11,0.0,1.0,9.15625,4.536260382024e-09,0.3525735297141,4.149042069912e-07,0.0006642929511145,4.842877388e-06,5282.648208618,115200.0,-1.955777406693e-08,1.267706973952,2.374872565269e-08,0.9454718065586,254.625,0.88660253476,-6.947789403316e-09,-2.214377952016e-11,0.0,995.0,,2.0,0.0,8e-10,8e-10,,,
514,C25,2025 01 27 09 00 00,0.0006287068827078,1.085798118083e-11,0.0,1.0,9.203125,4.538760486164e-09,0.8401175593885,4.135072231293e-07,0.0006643102969974,4.858244210482e-06,5282.648252487,118800.0,-1.536682248116e-08,1.267682031199,8.381903171539e-09,0.9454717173206,254.5,0.8866215951197,-6.948860876519e-09,-3.392998474863e-11,0.0,995.0,,2.0,0.0,8e-10,8e-10,,,
515,C25,2025 01 27 10 00 00,0.0006287457654253,1.084465850454e-11,0.0,1.0,8.984375,4.544832167645e-09,1.327622536465,3.697350621223e-07,0.0006643221713603,4.873611032963e-06,5282.648338318,122400.0,-1.583248376846e-08,1.2676570153,7.450580596924e-09,0.9454715944355,254.375,0.8866797505021,-6.948146561051e-09,-3.392998474863e-11,0.0,995.0,,2.0,0.0,8e-10,8e-10,,,
516,C25,2025 01 27 11 00 00,0.0006287847645581,1.083666489876e-11,0.0,1.0,8.546875,4.560904265684e-09,1.815066547893,3.0267983675e-07,0.0006643024971709,4.819594323635e-06,5282.648496628,126000.0,-2.048909664154e-08,1.267632027196,1.722946763039e-08,0.9454714364404,254.734375,0.8867988569033,-6.956718346671e-09,-3.67872466222e-11,0.0,995.0,,2.0,0.0,8e-10,8e-10,,,
517,C25,2025 01 27 12 00 00,0.0006288236472756,1.082245404405e-11,0.0,1.0,8.71875,4.592691304027e-09,2.302345275911,3.133900463581e-07,0.0006641370709985,4.674308001995e-06,5282.649000168,129600.0,-6.61239027977e-08,1.267606968873,8.847564458847e-09,0.9454711072838,256.46875,0.8870832818251,-6.99743432837e-09,-3.464430021702e-11,0.0,995.0,,2.0,0.0,8e-10,8e-10,,,
518,C25,2025 01 27 13 00 00,0.0006288638105616,1.092637091915e-11,0.0,1.0,10.609375,4.64055044041e-09,2.789730892038,4.642643034458e-07,0.0006638466147706,4.58350405097e-06,5282.649610519,133200.0,-6.286427378654e-08,1.267581500932,-8.195638656616e-08,0.9454706815746,257.6875,0.8872609356708,-7.067080086538e-09,-1.071473202588e-12,0.0,995.0,,2.0,0.0,8e-10,8e-10,,,
519,C25,2025 01 27 14 00 00,0.000628903741017,1.098410251643e-11,0.0,1.0,10.9375,4.701267255223e-09,-3.005902813403,5.834735929966e-07,0.0006637901533395,4.63193282485e-06,5282.64973259,136800.0,5.960464477539e-08,1.267555547302,-9.592622518539e-08,0.9454704928582,257.75,0.8872727399568,-7.12601111268e-09,7.428880871279e-11,0.0,995.0,,2.0,0.0,8e-10,8e-10,,,
520,C25,2025 01 27 15 00 00,0.0006289454177022,1.11493037025e-11,0.0,1.0,10.796875,4.745197656529e-09,-2.518553719026,5.988404154778e-07,0.0006639772327617,4.672911018133e-06,5282.649284363,140400.0,9.03382897377e-08,1.267529396179,2.002343535423e-08,0.9454707532576,259.625,0.8874872447089,-7.135297213769e-09,1.607209803882e-10,0.0,995.0,,2.0,0.0,8e-10,8e-10,,,
521,C25,2025 01 27 16 00 00,0.0006289788288996,1.070521449265e-11,0.0,1.0,12.15625,4.747340602934e-09,-2.031307633099,6.239861249924e-07,0.0006640838691965,4.659406840801e-06,5282.648832321,144000.0,5.587935447693e-09,1.267503338682,5.541369318962e-08,0.9454714393662,260.828125,0.8878049773494,-7.103510175426e-09,2.217949529358e-10,0.0,995.0,,2.0,0.0,8e-10,8e-10,,,
522,C25,2025 01 27 17 00 00,0.0006290187593549,1.08384412556e-11,0.0,1.0,13.0625,4.719125141933e-09,-1.543940793526,6.966292858124e-07,0.0006640808423981,4.68036159873e-06,5282.648574829,147600.0,-2.328306436539e-08,1.267477566454,4.19095158577e-09,0.9454724048921,260.59375,0.8880019812126,-7.062794193728e-09,2.489389407347e-10,0.0,995.0,,2.0,0.0,8e-10,8e-10,,,
523,C25,2025 01 27 18 00 00,0.0006290578749031,1.08384412556e-11,0.0,1.0,13.46875,4.693409785071e-09,-1.056623694629,7.371418178082e-07,0.0006639821222052,4.792120307684e-06,5282.648204803,151200.0,5.122274160385e-09,1.267452098513,-1.676380634308e-08,0.9454734567302,259.25,0.8882485926278,-7.031007155384e-09,2.546534644818e-10,0.0,995.0,,2.0,0.0,8e-10,8e-10,,,
524,C25,2025 01 27 19 00 00,0.0006290967576206,1.086775114345e-11,0.0,1.0,12.390625,4.674123267424e-09,-0.5692891723791,6.49131834507e-07,0.0006637535989285,4.919245839119e-06,5282.64765358,154800.0,2.188608050346e-08,1.267426833918,9.313225746155e-10,0.9454744676066,257.671875,0.8884777543562,-7.010292006801e-09,2.500104139373e-10,0.0,995.0,,2.0,0.0,8e-10,8e-10,,,
525,C25,2025 01 27 20 00 00,0.0006291335448623,1.053468423606e-11,0.0,1.0,11.84375,4.639478967207e-09,-0.08174226807071,4.880130290985e-07,0.0006636680336669,4.918780177832e-06,5282.647485733,158400.0,1.396983861923e-08,1.267401649783,1.164153218269e-08,0.9454753980225,257.609375,0.8884946100983,-7.00172022118e-09,2.435815747217e-10,0.0,995.0,,2.0,0.0,8e-10,8e-10,,,
526,C25,2025 01 27 21 00 00,0.000629173242487,1.07256425963e-11,0.0,1.0,12.28125,4.589834042154e-09,0.405787129497,3.981404006481e-07,0.0006637373007834,4.779547452927e-06,5282.647615433,162000.0,7.916241884232e-09,1.267376474426,8.381903171539e-09,0.9454762801621,257.09375,0.8885288906576,-6.999577274775e-09,2.38581366443e-10,0.0,995.0,,2.0,0.0,8e-10,8e-10,,,
527,C25,2025 01 27 22 00 00,0.0006292122416198,1.076561062519e-11,0.0,1.0,12.640625,4.553761111e-09,0.8934580292789,4.740431904793e-07,0.0006636924808845,4.607252776623e-06,5282.647443771,165600.0,1.024454832077e-08,1.267351301994,3.725290298462e-09,0.9454771345063,257.5,0.8884214495651,-7.000648747977e-09,2.342954736326e-10,0.0,995.0,,2.0,0.0,8e-10,8e-10,,,
528,C25,2025 01 27 23 00 00,0.0006292515899986,1.082511857931e-11,0.0,1.0,13.734375,4.530903016012e-09,1.381266627688,6.435438990593e-07,0.000663657207042,4.570465534925e-06,5282.6471138,169200.0,1.443549990654e-08,1.26732611786,5.587935447693e-09,0.9454779683696,257.734375,0.8881762542546,-7.002434536648e-09,2.317953694933e-10,0.0,995.0,,2.0,0.0,8e-10,8e-10,,,
529,C26,2025 01 27 00 00 00,-0.0004113885806873,-5.362821298149e-12,0.0,1.0,6.515625,4.519831126251e-09,-1.926619408643,3.227032721043e-07,0.001011548563838,4.577450454235e-06,5282.645595551,86400.0,-3.725290298462e-09,1.268524045884,1.769512891769e-08,0.9455186565101,257.375,0.8296611797926,-7.017435161485e-09,9.14323799542e-11,0.0,995.0,,2.0,0.0,-5e-09,-5e-09,,,
530,C26,2025 01 27 01 00 00,-0.0004114075563848,-5.336175945558e-12,0.0,1.0,10.328125,4.500901766339e-09,-1.439608289304,6.030313670635e-07,0.001011485117488,4.667323082685e-06,5282.644491196,90000.0,-1.071020960808e-08,1.268498703754,-4.656612873077e-09,0.9455190588126,256.125,0.8302139170563,-6.999934432509e-09,1.014327965117e-10,0.0,995.0,,2.0,0.0,-5e-09,-5e-09,,,
531,C26,2025 01 27 02 00 00,-0.0004114271141589,-5.364597654989e-12,0.0,1.0,11.296875,4.475186409477e-09,-0.9524082370202,6.789341568947e-07,0.001011238899082,4.909466952085e-06,5282.643625259,93600.0,1.676380634308e-08,1.268473481583,-1.490116119385e-08,0.9455195459643,253.078125,0.8305779510541,-6.973147602444e-09,1.053615315878e-10,0.0,995.0,,2.0,0.0,-5e-09,-5e-09,,,
532,C26,2025 01 27 03 00 00,-0.0004114446928725,-5.221600929417e-12,0.0,1.0,10.28125,4.433041796842e-09,-0.4649598631703,5.676411092281e-07,0.001011024811305,5.051027983427e-06,5282.643135071,97200.0,4.051253199577e-08,1.268448490554,2.98023223877e-08,0.9455201179653,251.765625,0.8306937044471,-6.930645832075e-09,9.250385315679e-11,0.0,995.0,,2.0,0.0,-5e-09,-5e-09,,,
533,C26,2025 01 27 04 00 00,-0.0004114645998925,-5.33173505346e-12,0.0,1.0,8.75,4.405183493574e-09,0.02260710652244,4.596076905727e-07,0.001010815030895,5.044974386692e-06,5282.64273262,100800.0,-2.095475792885e-08,1.268423837458,7.310882210732e-08,0.9455206095058,251.921875,0.8306907288717,-6.8860011153e-09,5.143071372424e-11,0.0,995.0,,2.0,0.0,-5e-09,-5e-09,,,
534,C26,2025 01 27 05 00 00,-0.0004114842740819,-5.394795721259e-12,0.0,1.0,8.015625,4.411969490524e-09,0.5102630977062,4.465691745281e-07,0.001010639942251,5.029141902924e-06,5282.642349243,104400.0,-8.381903171539e-08,1.268399440374,4.656612873077e-09,0.9455208435727,253.265625,0.8305986952325,-6.865643124451e-09,-1.428630936784e-11,0.0,995.0,,2.0,0.0,-5e-09,-5e-09,,,
535,C26,2025 01 27 06 00 00,-0.0004115045303479,-5.462297281156e-12,0.0,1.0,7.984375,4.446613790741e-09,0.9978163730228,3.972090780735e-07,0.001010640291497,5.11622056365e-06,5282.642375946,108000.0,-2.561137080193e-08,1.268375103268,-6.519258022308e-08,0.9455207265392,253.34375,0.8306095208262,-6.88421532663e-09,-7.893185925733e-11,0.0,995.0,,2.0,0.0,-5e-09,-5e-09,,,
536,C26,2025 01 27 07 00 00,-0.0004115243209526,-5.472955422192e-12,0.0,1.0,5.5625,4.486972614705e-09,1.485038285691,1.653097569942e-07,0.001010667183436,5.138106644154e-06,5282.643064499,111600.0,3.306195139885e-08,1.26835057891,-2.887099981308e-08,0.9455202876638,253.171875,0.830951893396,-6.923859835125e-09,-1.167905790821e-10,0.0,995.0,,2.0,0.0,-5e-09,-5e-09,,,
537,C26,2025 01 27 08 00 00,-0.0004115438787267,-5.469402708513e-12,0.0,1.0,3.09375,4.529831542809e-09,1.972113815851,-4.516914486885e-08,0.00101046776399,4.89130616188e-06,5282.644107819,115200.0,9.778887033463e-09,1.268325757579,1.676380634308e-08,0.9455196703124,256.046875,0.831440677733,-6.96600444776e-09,-1.300054152474e-10,0.0,995.0,,2.0,0.0,-5e-09,-5e-09,,,
538,C26,2025 01 27 09 00 00,-0.0004115626215935,-5.373479439186e-12,0.0,1.0,3.96875,4.590905515356e-09,2.459350041709,4.2375177145e-08,0.001010083011352,4.557892680168e-06,5282.645120621,118800.0,-5.029141902924e-08,1.268300614406,-9.313225746155e-09,0.94551892715,259.453125,0.8317687254089,-7.023506842966e-09,-1.235765760318e-10,0.0,995.0,,2.0,0.0,-5e-09,-5e-09,,,
539,C26,2025 01 27 10 00 00,-0.000411581248045,-5.314859663486e-12,0.0,1.0,7.234375,4.651265172436e-09,2.946806591808,3.399327397346e-07,0.001009603729472,4.4503249228e-06,5282.646085739,122400.0,-2.142041921616e-08,1.268275013339,-9.685754776001e-08,0.9455182103201,260.65625,0.8318765395455,-7.089938181526e-09,-8.428922527028e-11,0.0,995.0,,2.0,0.0,-5e-09,-5e-09,,,
540,C26,2025 01 27 11 00 00,-0.0004115998744965,-5.27311527776e-12,0.0,1.0,8.953125,4.697695677881e-09,-2.848754454881,5.122274160385e-07,0.001009322470054,4.563480615616e-06,5282.646656036,126000.0,9.546056389809e-08,1.268248992415,-7.357448339462e-08,0.9455177699818,259.671875,0.8318166842523,-7.13708300244e-09,-7.143154683922e-12,0.0,995.0,,2.0,0.0,-5e-09,-5e-09,,,
541,C26,2025 01 27 12 00 00,-0.0004116183845326,-5.232259070453e-12,0.0,1.0,9.28125,4.719839457401e-09,-2.361285692341,5.252659320831e-07,0.001009397441521,4.599802196026e-06,5282.646427155,129600.0,8.800998330116e-08,1.268222766683,5.587935447693e-08,0.9455177641301,260.671875,0.8319123649464,-7.134940056035e-09,8.607501394126e-11,0.0,995.0,,2.0,0.0,-5e-09,-5e-09,,,
542,C26,2025 01 27 13 00 00,-0.0004116405034438,-5.456080032218e-12,0.0,1.0,11.625,4.70948188311e-09,-1.874060296465,6.170012056828e-07,0.001009503146634,4.555098712444e-06,5282.645736694,133200.0,-1.676380634308e-08,1.268196657984,6.519258022308e-08,0.945518229338,261.9375,0.8322515088559,-7.089938181526e-09,1.532206679701e-10,0.0,995.0,,2.0,0.0,-5e-09,-5e-09,,,
543,C26,2025 01 27 14 00 00,-0.0004116611089557,-5.545786052608e-12,0.0,1.0,14.484375,4.685909472653e-09,-1.386921180571,7.795169949532e-07,0.001009428873658,4.632398486137e-06,5282.644880295,136800.0,-3.119930624962e-08,1.268170931107,9.313225746155e-10,0.9455189929813,260.609375,0.8326769649322,-7.040650414207e-09,1.800074980348e-10,0.0,995.0,,2.0,0.0,-5e-09,-5e-09,,,
544,C26,2025 01 27 15 00 00,-0.0004116796189919,-5.402789327036e-12,0.0,1.0,15.03125,4.671266005551e-09,-0.8997243642626,8.144415915012e-07,0.001009139814414,4.841014742851e-06,5282.643968582,140400.0,-1.396983861923e-09,1.268145569959,-9.778887033463e-09,0.945519782957,257.203125,0.8330447586294,-7.012077795472e-09,1.828647599084e-10,0.0,995.0,,2.0,0.0,-5e-09,-5e-09,,,
545,C26,2025 01 27 16 00 00,-0.0004116990603507,-5.405453862295e-12,0.0,1.0,12.828125,4.663051377664e-09,-0.4123426277941,6.67292624712e-07,0.001008745515719,4.986301064491e-06,5282.643106461,144000.0,5.122274160385e-09,1.268120360955,1.862645149231e-09,0.9455204895465,255.015625,0.8332278135686,-7.000648747977e-09,1.796503403006e-10,0.0,995.0,,2.0,0.0,-5e-09,-5e-09,,,
546,C26,2025 01 27 17 00 00,-0.0004117180360481,-5.359268584471e-12,0.0,1.0,11.109375,4.648765068296e-09,0.07523297604114,4.991888999939e-07,0.001008500810713,4.953239113092e-06,5282.642629623,147600.0,3.725290298462e-09,1.268095169505,4.656612873077e-09,0.945521140545,255.3125,0.833217217653,-6.998862959306e-09,1.782217093638e-10,0.0,995.0,,2.0,0.0,-5e-09,-5e-09,,,
547,C26,2025 01 27 18 00 00,-0.0004117368953303,-5.324629626102e-12,0.0,1.0,10.984375,4.625906973308e-09,0.5628254400073,4.526227712631e-07,0.001008454943076,4.839152097702e-06,5282.64251709,151200.0,7.450580596924e-09,1.268069935631,1.396983861923e-08,0.9455217769144,255.625,0.8331898625478,-7.000291590243e-09,1.846505485794e-10,0.0,995.0,,2.0,0.0,-5e-09,-5e-09,,,
548,C26,2025 01 27 19 00 00,-0.000411756336689,-5.337952302398e-12,0.0,1.0,10.96875,4.603406036053e-09,1.050378358372,4.963949322701e-07,0.001008466701023,4.776287823915e-06,5282.642547607,154800.0,-3.259629011154e-09,1.268044681277,2.328306436539e-08,0.9455224542455,255.453125,0.833202003305,-6.996720012901e-09,1.942938074027e-10,0.0,995.0,,2.0,0.0,-5e-09,-5e-09,,,
549,C26,2025 01 27 20 00 00,-0.0004117763601243,-5.409006575974e-12,0.0,1.0,10.40625,4.58697678028e-09,1.537872779031,5.154870450497e-07,0.001008466933854,4.773959517479e-06,5282.642683029,158400.0,-9.778887033463e-09,1.268019464958,1.862645149231e-08,0.9455231725382,255.484375,0.8332725466777,-6.991362646888e-09,1.98579700213e-10,0.0,995.0,,2.0,0.0,-5e-09,-5e-09,,,
550,C26,2025 01 27 21 00 00,-0.0004117961507291,-5.447198248021e-12,0.0,1.0,9.140625,4.568761735836e-09,2.025153716055,4.791654646397e-07,0.001008327002637,4.712957888842e-06,5282.643295288,162000.0,-1.443549990654e-08,1.267994301304,2.002343535423e-08,0.945523873276,257.515625,0.8335564537264,-6.994577066496e-09,1.98579700213e-10,0.0,995.0,,2.0,0.0,-5e-09,-5e-09,,,
551,C26,2025 01 27 22 00 00,-0.0004118157085031,-5.443645534342e-12,0.0,1.0,10.4375,4.560189950216e-09,2.512422899996,5.303882062435e-07,0.001007940270938,4.583969712257e-06,5282.644245148,165600.0,-3.539025783539e-08,1.267969084985,3.259629011154e-09,0.9455244789241,260.875,0.8338518827179,-7.017435161485e-09,2.028655930234e-10,0.0,995.0,,2.0,0.0,-5e-09,-5e-09,,,
552,C26,2025 01 27 23 00 00,-0.0004118346842006,-5.38946665074e-12,0.0,1.0,13.546875,4.562690054355e-09,2.999910468347,6.724148988724e-07,0.001007507788017,4.549976438284e-06,5282.645109177,169200.0,-1.676380634308e-08,1.267943674098,-3.306195139885e-08,0.9455250977384,261.65625,0.8339287005463,-7.04600778022e-09,2.217949529358e-10,0.0,995.0,,2.0,0.0,-5e-09,-5e-09,,,
553,C27,2025 01 27 00 00 00,0.000428925268352,5.145217585323e-12,0.0,1.0,172.9375,3.780157458731e-09,-1.258052978591,8.59797000885e-06,0.0005696342559531,5.501322448254e-06,5282.628406525,86400.0,2.188608050346e-08,-2.890807990991,-2.793967723846e-08,0.9561626480351,250.953125,1.180808327807,-6.847070922273e-09,1.80364655769e-10,0.0,995.0,,2.0,0.0,-4.3e-09,-4.3e-09,,,
554,C27,2025 01 27 01 00 00,0.0004289434291422,5.115019519053e-12,0.0,1.0,163.140625,3.799801134112e-09,-0.7727114101204,8.095987141132e-06,0.0005683226045221,5.967915058136e-06,5282.624843597,90000.0,3.958120942116e-08,-2.890832532904,1.210719347e-08,0.9561634570288,241.984375,1.183032582101,-6.811712306588e-09,1.685784505406e-10,0.0,995.0,,2.0,0.0,-4.3e-09,-4.3e-09,,,
555,C27,2025 01 27 02 00 00,0.0004289615899324,5.091926880141e-12,0.0,1.0,154.046875,3.802658395986e-09,-0.2859243922758,7.565133273602e-06,0.0005671547260135,5.913432687521e-06,5282.622406006,93600.0,1.396983861923e-08,-2.890856906582,2.887099981308e-08,0.9561641168048,242.59375,1.18381255443,-6.793854419878e-09,1.503634060966e-10,0.0,995.0,,2.0,0.0,-4.3e-09,-4.3e-09,,,
556,C27,2025 01 27 03 00 00,0.0004289809148759,5.161204796877e-12,0.0,1.0,157.046875,3.728726745007e-09,0.2011137296055,7.652211934328e-06,0.0005684349453077,6.219372153282e-06,5282.624954224,97200.0,7.916241884232e-09,-2.890881338777,2.654269337654e-08,0.9561646595475,233.3125,1.184342108831,-6.792068631207e-09,1.467918287546e-10,0.0,995.0,,2.0,0.0,-4.3e-09,-4.3e-09,,,
557,C27,2025 01 27 04 00 00,0.000428999424912,5.163869332137e-12,0.0,1.0,150.78125,3.648723412547e-09,0.6868275463585,7.404945790768e-06,0.0005698619643226,6.670597940683e-06,5282.628414154,100800.0,-5.587935447693e-09,-2.890905857284,3.725290298462e-08,0.9561651979013,221.859375,1.186194869709,-6.787425580662e-09,1.582208762489e-10,0.0,995.0,,2.0,0.0,-4.3e-09,-4.3e-09,,,
558,C27,2025 01 27 05 00 00,0.0004290181677788,5.180744722111e-12,0.0,1.0,149.28125,3.606578799912e-09,1.174105730171,7.433816790581e-06,0.0005699676694348,6.695743650198e-06,5282.628786087,104400.0,-2.98023223877e-08,-2.890930418216,1.164153218269e-08,0.956165845974,221.359375,1.186482137081,-6.765638958876e-09,1.753644474903e-10,0.0,995.0,,2.0,0.0,-4.3e-09,-4.3e-09,,,
559,C27,2025 01 27 06 00 00,0.0004290367942303,5.175415651593e-12,0.0,1.0,156.53125,3.639437311458e-09,1.665054015566,7.819384336472e-06,0.0005701943300664,7.310416549444e-06,5282.624990463,108000.0,-1.164153218269e-08,-2.890954816764,-2.793967723846e-09,0.9561665671926,209.171875,1.18309897225,-6.74635244123e-09,1.789360248322e-10,0.0,995.0,,2.0,0.0,-4.3e-09,-4.3e-09,,,
560,C27,2025 01 27 07 00 00,0.0004290558863431,5.223377286256e-12,0.0,1.0,156.359375,3.640508784661e-09,2.153778741553,7.7816657722e-06,0.0005704787326977,7.623340934515e-06,5282.623609543,111600.0,-9.313225746155e-10,-2.890979090963,-4.19095158577e-09,0.9561672533012,203.71875,1.181940747822,-6.737780655609e-09,1.792931825664e-10,0.0,995.0,,2.0,0.0,-4.3e-09,-4.3e-09,,,
561,C27,2025 01 27 08 00 00,0.0004290747456253,5.223377286256e-12,0.0,2.0,168.46875,3.579077654379e-09,2.63995891172,8.328817784786e-06,0.0005689989775419,7.523689419031e-06,5282.626880646,115200.0,-6.053596735001e-09,-2.891003294943,9.313225746155e-09,0.9561679394098,205.953125,1.1833272928,-6.727423081317e-09,1.732215010851e-10,0.0,995.0,,2.0,0.0,-4.3e-09,-4.3e-09,,,
